,Volume,vw,Open,Close,High,Low,t,n
1035,48692.0,443.4194,443.4,443.4,443.45,443.37,1688583000000,604.0
1036,63048.0,443.4338,443.4,443.3721,443.49,443.36,1688583060000,702.0
1037,74452.0,443.4495,443.38,443.46,443.49,443.375,1688583120000,625.0
1038,107885.0,443.484,443.465,443.5,443.525,443.425,1688583180000,924.0
1039,81860.0,443.4187,443.5,443.4207,443.5,443.38,1688583240000,799.0
1040,94806.0,443.4203,443.43,443.35,443.49,443.34,1688583300000,873.0
1041,138117.0,443.2832,443.35,443.3082,443.38,443.24,1688583360000,1154.0
1042,93833.0,443.3612,443.31,443.4,443.41,443.3,1688583420000,706.0
1043,52718.0,443.4202,443.4,443.444,443.4699,443.37,1688583480000,576.0
1044,65780.0,443.4882,443.45,443.5,443.53,443.44,1688583540000,605.0
1045,105430.0,443.4899,443.5,443.521,443.545,443.44,1688583600000,923.0
1046,89495.0,443.5034,443.5283,443.49,443.54,443.455,1688583660000,869.0
1047,51897.0,443.4933,443.51,443.4986,443.515,443.45,1688583720000,572.0
1048,45151.0,443.4964,443.5,443.515,443.52,443.47,1688583780000,549.0
1049,50788.0,443.5201,443.525,443.525,443.55,443.49,1688583840000,627.0
1050,77739.0,443.5507,443.53,443.575,443.59,443.51,1688583900000,798.0
1051,90230.0,443.6315,443.575,443.68,443.68,443.56,1688583960000,902.0
1052,110869.0,443.6563,443.67,443.61,443.73,443.6,1688584020000,1127.0
1053,164109.0,443.5396,443.605,443.51,443.61,443.5,1688584080000,1397.0
1054,77585.0,443.5305,443.51,443.54,443.5698,443.49,1688584140000,725.0
1055,106123.0,443.516,443.54,443.53,443.56,443.4701,1688584200000,904.0
1056,51709.0,443.5358,443.52,443.5602,443.565,443.51,1688584260000,688.0
1057,69066.0,443.5953,443.56,443.6399,443.64,443.54,1688584320000,733.0
1058,100826.0,443.6235,443.635,443.625,443.65,443.58,1688584380000,678.0
1059,62589.0,443.6523,443.615,443.67,443.68,443.6,1688584440000,634.0
1060,152708.0,443.6555,443.67,443.6409,443.69,443.61,1688584500000,1366.0
1061,106220.0,443.6203,443.645,443.5676,443.65,443.555,1688584560000,842.0
1062,133054.0,443.494,443.565,443.64,443.65,443.56,1688584620000,650.0
1063,62778.0,443.6205,443.63,443.615,443.65,443.58,1688584680000,615.0
1064,42364.0,443.613,443.61,443.6,443.65,443.59,1688584740000,500.0
1065,83993.0,443.6282,443.6,443.63,443.655,443.6,1688584800000,802.0
1066,65440.0,443.6357,443.64,443.635,443.65,443.605,1688584860000,653.0
1067,110445.0,443.6448,443.63,443.64,443.68,443.61,1688584920000,1116.0
1068,90605.0,443.5689,443.64,443.521,443.645,443.521,1688584980000,816.0
1069,128369.0,443.5948,443.53,443.63,443.65,443.5195,1688585040000,1050.0
1070,66428.0,443.6306,443.63,443.635,443.66,443.6,1688585100000,566.0
1071,83292.0,443.6624,443.64,443.67,443.695,443.62,1688585160000,931.0
1072,61103.0,443.6381,443.665,443.6295,443.67,443.62,1688585220000,606.0
1073,135010.0,443.6777,443.63,443.7,443.73,443.62,1688585280000,1209.0
1074,378522.0,443.9259,443.7,443.72,443.76,443.67,1688585340000,1074.0
1075,93308.0,443.7274,443.71,443.71,443.7599,443.7,1688585400000,1021.0
1076,115540.0,443.6742,443.715,443.64,443.75,443.6,1688585460000,1120.0
1077,153783.0,443.6854,443.64,443.688,443.73,443.6135,1688585520000,1317.0
1078,86069.0,443.6471,443.68,443.635,443.68,443.6,1688585580000,854.0
1079,89300.0,443.6163,443.645,443.62,443.67,443.58,1688585640000,872.0
1080,112502.0,443.6275,443.62,443.595,443.66,443.585,1688585700000,913.0
1081,130418.0,443.5779,443.59,443.59,443.62,443.56,1688585760000,1285.0
1082,131943.0,443.5871,443.59,443.55,443.66,443.5002,1688585820000,1177.0
1083,111058.0,443.4693,443.5416,443.52,443.5416,443.42,1688585880000,1162.0
1084,122214.0,443.5041,443.52,443.5,443.53,443.47,1688585940000,1135.0
1085,130411.0,443.5321,443.51,443.6167,443.6167,443.46,1688586000000,1345.0
1086,136126.0,443.6355,443.615,443.63,443.68,443.5701,1688586060000,1288.0
1087,129713.0,443.5679,443.63,443.49,443.63,443.47,1688586120000,1130.0
1088,257075.0,443.4895,443.5,443.52,443.52,443.455,1688586180000,1210.0
1089,173731.0,443.4938,443.52,443.4301,443.545,443.43,1688586240000,1355.0
1090,249749.0,443.3694,443.435,443.445,443.47,443.29,1688586300000,2104.0
1091,413402.0,443.7951,443.44,443.43,443.46,443.3701,1688586360000,1444.0
1092,120443.0,443.415,443.43,443.395,443.44,443.39,1688586420000,1000.0
1093,166106.0,443.4433,443.4,443.5,443.5,443.39,1688586480000,1442.0
1094,247430.0,443.5506,443.49,443.59,443.605,443.48,1688586540000,1806.0
1095,285990.0,443.5054,443.59,443.56,443.59,443.39,1688586600000,2151.0
1096,151761.0,443.534,443.555,443.52,443.59,443.505,1688586660000,1357.0
1097,122765.0,443.5197,443.53,443.4532,443.57,443.4532,1688586720000,1155.0
1098,422926.0,443.3769,443.45,443.42,443.46,443.31,1688586780000,2592.0
1099,361784.0,443.3659,443.42,443.25,443.47,443.24,1688586840000,2466.0
1100,359075.0,443.2551,443.255,443.35,443.36,443.2,1688586900000,2561.0
1101,238727.0,443.3086,443.34,443.325,443.35,443.27,1688586960000,1920.0
1102,234904.0,443.3074,443.31,443.31,443.35,443.26,1688587020000,1908.0
1103,323230.0,443.2939,443.31,443.26,443.35,443.25,1688587080000,2549.0
1104,1110296.0,443.2176,443.265,443.14,443.34,443.09,1688587140000,6766.0
1105,262404.0,443.132,443.14,443.09,443.17,443.06,1688587200000,690.0
1106,57487.0,443.1283,443.08,443.21,443.21,443.06,1688587260000,321.0
1107,31529.0,443.1738,443.2,443.11,443.22,443.11,1688587320000,159.0
1108,13803.0,443.1483,443.11,443.15,443.17,443.11,1688587380000,81.0
1109,9809.0,443.1629,443.17,443.14,443.19,443.14,1688587440000,58.0
1110,14984.0,443.1285,443.14,443.17,443.1932,443.11,1688587500000,70.0
1111,65223.0,443.1708,443.14,443.15,443.2,443.11,1688587560000,150.0
1112,68215.0,443.1401,443.16,443.15,443.17,443.11,1688587620000,125.0
1113,141168.0,443.1433,443.11,443.16,443.16,443.08,1688587680000,105.0
1114,2332.0,443.172,443.16,443.16,443.18,443.16,1688587740000,22.0
1115,4578549.0,443.1536,443.16,443.14,443.17,443.14,1688587800000,80.0
1116,55061.0,443.1271,443.15,443.13,443.15,443.08,1688587860000,89.0
1117,23508.0,443.1198,443.11,443.13,443.13,443.11,1688587920000,55.0
1118,43339.0,443.1025,443.07,443.14,443.14,443.07,1688587980000,97.0
1119,11992.0,443.1586,443.16,443.18,443.18,443.14,1688588040000,44.0
1120,8177.0,443.1625,443.18,443.13,443.18,443.12,1688588100000,38.0
1121,48107.0,443.0946,443.14,443.08,443.14,443.07,1688588160000,91.0
1122,4002.0,443.0504,443.05,443.05,443.05,443.05,1688588220000,12.0
1123,11178.0,443.1211,443.07,443.13,443.13,443.07,1688588280000,35.0
1124,1448.0,443.1298,443.13,443.13,443.13,443.13,1688588340000,14.0
1125,4315.0,443.1531,443.14,443.12,443.18,443.12,1688588400000,22.0
1126,1046.0,443.0891,443.1,443.05,443.1,443.05,1688588460000,21.0
1127,572.0,443.0312,443.03,443.03,443.03,443.03,1688588520000,20.0
1128,1138.0,443.0388,443.03,443.08,443.08,443.03,1688588580000,19.0
1129,2292.0,443.0957,443.06,443.1,443.1,443.06,1688588700000,14.0
1130,10758.0,443.0667,443.1,443.04,443.1,443.04,1688588760000,35.0
1131,3234.0,443.0517,443.05,443.07,443.07,443.05,1688588820000,18.0
1132,3111.0,443.0925,443.08,443.08,443.1,443.07,1688588880000,14.0
1133,294.0,443.0806,443.08,443.08,443.08,443.08,1688588940000,18.0
1134,1499.0,443.0999,443.1,443.1,443.1,443.1,1688589000000,20.0
1135,26243.0,443.1179,443.11,443.11,443.14,443.11,1688589060000,57.0
1136,293.0,443.0952,443.09,443.09,443.09,443.09,1688589240000,10.0
1137,157.0,443.1101,443.11,443.11,443.11,443.11,1688589360000,9.0
1138,160.0,443.1236,443.12,443.12,443.12,443.12,1688589420000,10.0
1139,3171.0,443.1029,443.12,443.08,443.12,443.08,1688589480000,17.0
1140,2116.0,443.081,443.1,443.08,443.1,443.08,1688589540000,15.0
1141,4744.0,443.0867,443.08,443.08,443.09,443.08,1688589600000,17.0
1142,1394.0,443.0654,443.08,443.08,443.08,443.06,1688589660000,16.0
1143,321.0,443.088,443.09,443.09,443.09,443.09,1688589720000,11.0
1144,1234.0,443.0659,443.09,443.06,443.09,443.06,1688589780000,11.0
1145,236500.0,443.1298,443.06,443.06,443.06,443.06,1688589840000,14.0
1146,1972.0,443.0573,443.06,443.04,443.06,443.04,1688589900000,23.0
1147,358.0,443.0456,443.04,443.06,443.06,443.04,1688589960000,7.0
1148,179.0,443.0755,443.08,443.08,443.08,443.08,1688590020000,11.0
1149,12347.0,443.0797,443.06,443.08,443.08,443.06,1688590080000,55.0
1150,9313.0,443.0955,443.09,443.1,443.1,443.09,1688590140000,28.0
1151,8674.0,443.1348,443.12,443.15,443.15,443.1,1688590200000,30.0
1152,815.0,443.1434,443.14,443.1491,443.1491,443.14,1688590260000,14.0
1153,19026.0,443.12,443.12,443.12,443.12,443.12,1688590320000,55.0
1154,24298.0,443.1288,443.12,443.13,443.13,443.12,1688590380000,57.0
1155,12271.0,443.1771,443.15,443.18,443.18,443.15,1688590440000,43.0
1156,34552.0,443.1589,443.18,443.11,443.19,443.11,1688590500000,106.0
1157,13027.0,443.1232,443.12,443.13,443.13,443.12,1688590560000,39.0
1158,880.0,443.1296,443.13,443.13,443.13,443.13,1688590620000,9.0
1159,913.0,443.1057,443.12,443.1,443.12,443.1,1688590680000,6.0
1160,65533.0,443.128,443.1,443.03,443.13,443.03,1688590740000,19.0
1161,127.0,443.0192,443.01,443.01,443.01,443.01,1688590800000,10.0
1162,5009.0,443.0791,443.08,443.08,443.08,443.08,1688590980000,16.0
1163,50477.0,443.158,443.07,443.07,443.07,443.07,1688591100000,11.0
1164,8667.0,443.0098,443.05,443.0,443.05,443.0,1688591220000,74.0
1165,170.0,443.0326,443.0314,443.0314,443.0314,443.0314,1688591280000,7.0
1166,3172.0,443.0204,443.02,443.02,443.02,443.02,1688591460000,11.0
1167,476.0,443.0127,443.01,443.02,443.02,443.01,1688591520000,8.0
1168,394.0,443.0197,443.02,443.02,443.02,443.02,1688591580000,12.0
1169,2498.0,443.0098,443.01,443.01,443.01,443.01,1688591640000,20.0
1170,4421.0,443.01,443.01,443.01,443.01,443.01,1688591700000,12.0
1171,807.0,443.01,443.01,443.01,443.01,443.01,1688591760000,10.0
1172,212.0,443.005,443.0,443.0,443.0,443.0,1688591820000,10.0
1173,207.0,443.0004,443.0,443.0,443.0,443.0,1688591880000,5.0
1174,431.0,443.0094,443.01,443.01,443.01,443.01,1688591940000,8.0
1175,9494.0,442.9702,443.0,443.0,443.0,442.95,1688592120000,49.0
1176,1481.0,443.01,443.01,443.01,443.01,443.01,1688592240000,10.0
1177,3121.0,443.0083,443.01,443.01,443.01,443.0,1688592300000,12.0
1178,1025.0,443.01,443.01,443.01,443.01,443.01,1688592360000,4.0
1179,524.0,443.0116,443.01,443.01,443.01,443.01,1688592480000,12.0
1180,870.0,443.026,443.05,443.03,443.05,443.03,1688592660000,24.0
1181,169.0,443.0433,443.0398,443.0398,443.0398,443.0398,1688593200000,5.0
1182,309.0,443.058,443.06,443.06,443.06,443.06,1688593320000,11.0
1183,1275.0,443.0692,443.07,443.07,443.07,443.07,1688593380000,9.0
1184,116.0,443.0606,443.06,443.06,443.06,443.06,1688593500000,5.0
1185,974.0,443.0695,443.07,443.07,443.07,443.07,1688593620000,9.0
1186,203.0,443.0402,443.04,443.04,443.04,443.04,1688593680000,5.0
1187,225.0,443.0698,443.07,443.07,443.07,443.07,1688593860000,7.0
1188,149.0,443.0311,443.03,443.03,443.03,443.03,1688593920000,9.0
1189,190.0,443.0465,443.03,443.03,443.03,443.03,1688593980000,5.0
1190,136.0,443.0432,443.05,443.05,443.05,443.05,1688594040000,6.0
1191,1417.0,443.0497,443.05,443.05,443.05,443.05,1688594280000,14.0
1192,2491.0,443.0125,443.01,443.02,443.02,443.01,1688594340000,21.0
1193,6783.0,443.0226,442.91,443.05,443.05,442.91,1688594400000,44.0
1194,803.0,443.05,443.05,443.05,443.05,443.05,1688594460000,7.0
1195,282.0,443.0527,443.05,443.05,443.05,443.05,1688594520000,8.0
1196,657.0,443.0888,443.09,443.09,443.09,443.09,1688594580000,9.0
1197,1334.0,443.0797,443.08,443.08,443.08,443.08,1688594700000,8.0
1198,367.0,443.0899,443.09,443.09,443.09,443.09,1688594820000,11.0
1199,1108.0,443.0797,443.08,443.08,443.08,443.08,1688594880000,11.0
1200,696.0,443.06,443.06,443.06,443.06,443.06,1688595000000,8.0
1201,224.0,443.0546,443.06,443.06,443.06,443.06,1688595300000,7.0
1202,10133.0,443.0071,443.02,442.99,443.02,442.99,1688595660000,19.0
1203,199.0,443.0199,443.02,443.02,443.02,443.02,1688595840000,6.0
1204,5067.0,443.0137,443.02,443.0,443.02,443.0,1688595900000,11.0
1205,5471.0,443.0396,443.04,443.04,443.04,443.04,1688596140000,17.0
1206,343.0,443.0252,443.03,443.03,443.03,443.03,1688596200000,9.0
1207,119.0,443.0016,443.0,443.0,443.0,443.0,1688596260000,8.0
1208,410.0,442.9723,442.97,442.97,442.97,442.97,1688596500000,11.0
1209,278.0,442.9699,442.97,442.97,442.97,442.97,1688596800000,7.0
1210,365.0,442.9678,442.97,442.97,442.97,442.97,1688596920000,4.0
1211,279.0,442.9589,442.96,442.96,442.96,442.96,1688596980000,9.0
1212,245.0,442.9641,442.97,442.97,442.97,442.97,1688597040000,6.0
1213,730.0,442.9312,442.93,442.93,442.93,442.93,1688597100000,14.0
1214,1299.0,442.9257,442.93,442.93,442.93,442.93,1688597160000,19.0
1215,219.0,442.9274,442.9299,442.9299,442.9299,442.9299,1688597220000,5.0
1216,437.0,442.8821,442.88,442.88,442.88,442.88,1688597280000,6.0
1217,461.0,442.8966,442.89,442.9,442.9,442.89,1688597400000,10.0
1218,1005.0,442.894,442.9,442.89,442.9,442.89,1688597460000,8.0
1219,333.0,442.9044,442.9,442.9,442.9,442.9,1688597700000,10.0
1220,335.0,442.8901,442.89,442.89,442.89,442.89,1688597820000,6.0
1221,403.0,442.8806,442.88,442.88,442.88,442.88,1688597940000,11.0
1222,1240.0,442.8995,442.9,442.9,442.9,442.9,1688598060000,14.0
1223,317.0,442.9499,442.95,442.95,442.95,442.95,1688598180000,13.0
1224,262.0,442.9572,442.95,442.96,442.96,442.95,1688598240000,12.0
1225,558.0,442.9364,442.93,442.94,442.94,442.93,1688598300000,12.0
1226,428.0,442.9449,442.95,442.94,442.95,442.94,1688598360000,9.0
1227,365.0,442.977,442.98,442.98,442.98,442.98,1688598420000,9.0
1228,238.0,442.9519,442.96,442.96,442.96,442.96,1688598540000,7.0
1229,867.0,442.943,442.96,442.94,442.96,442.94,1688598600000,16.0
1230,546.0,442.9252,442.93,442.92,442.93,442.92,1688598660000,8.0
1231,221.0,442.9257,442.93,442.93,442.93,442.93,1688598720000,5.0
1232,807.0,442.9401,442.94,442.94,442.94,442.94,1688598840000,6.0
1233,156.0,442.9404,442.94,442.94,442.94,442.94,1688598900000,6.0
1234,803.0,442.94,442.94,442.94,442.94,442.94,1688598960000,4.0
1235,504.0,442.9302,442.93,442.93,442.93,442.93,1688599200000,6.0
1236,804.0,442.9457,442.96,442.94,442.96,442.93,1688599320000,7.0
1237,415.0,442.9793,442.98,442.98,442.98,442.98,1688599440000,6.0
1238,1085.0,443.0497,443.05,443.05,443.05,443.05,1688599740000,13.0
1239,322.0,443.0211,443.02,443.02,443.02,443.02,1688599920000,8.0
1240,127.0,443.0178,443.01,443.01,443.01,443.01,1688600040000,8.0
1241,245.0,443.0295,443.03,443.03,443.03,443.03,1688600100000,11.0
1242,108.0,443.0008,443.0,443.0,443.0,443.0,1688600340000,9.0
1243,211.0,443.0211,443.03,443.03,443.03,443.03,1688600520000,15.0
1244,121.0,442.9945,443.0,443.0,443.0,443.0,1688600880000,5.0
1245,208.0,442.96,442.96,442.96,442.96,442.96,1688600940000,3.0
1246,228.0,442.9351,442.94,442.94,442.94,442.94,1688601060000,9.0
1247,930.0,442.9211,442.92,442.92,442.92,442.92,1688601120000,8.0
1248,785.0,442.9202,442.92,442.92,442.92,442.92,1688601180000,3.0
1249,401.0,442.9294,442.93,442.92,442.93,442.92,1688601300000,11.0
1250,455.0,442.8856,442.9,442.9,442.9,442.9,1688601360000,29.0
1251,1876.0,442.8248,442.83,442.84,442.84,442.82,1688601420000,22.0
1252,1359.0,442.8201,442.82,442.81,442.83,442.81,1688601480000,11.0
1253,2784.0,442.8187,442.8198,442.83,442.83,442.81,1688601540000,18.0
1254,2660.0,441.5106,441.5,441.49,441.5,441.45,1688630400000,35.0
1255,265.0,441.4482,441.45,441.45,441.45,441.45,1688630460000,9.0
1256,1177.0,441.495,441.5,441.49,441.5,441.49,1688630520000,10.0
1257,886.0,441.5294,441.54,441.52,441.54,441.52,1688630580000,14.0
1258,1183.0,441.4358,441.5,441.41,441.5,441.41,1688630640000,7.0
1259,1351.0,441.4397,441.43,441.43,441.49,441.43,1688630700000,7.0
1260,1976.0,441.4101,441.43,441.41,441.44,441.37,1688630760000,20.0
1261,507.0,441.3914,441.4,441.38,441.4,441.38,1688630820000,9.0
1262,499.0,441.5045,441.51,441.51,441.51,441.51,1688630880000,12.0
1263,2666.0,441.5386,441.51,441.53,441.56,441.51,1688630940000,18.0
1264,509.0,441.5025,441.5,441.52,441.52,441.49,1688631000000,6.0
1265,586.0,441.499,441.5,441.5,441.5,441.5,1688631120000,4.0
1266,194.0,441.4594,441.46,441.46,441.46,441.46,1688631180000,5.0
1267,248.0,441.4795,441.49,441.49,441.49,441.49,1688631240000,3.0
1268,794.0,441.4759,441.48,441.48,441.48,441.48,1688631300000,12.0
1269,375.0,441.4513,441.43,441.47,441.47,441.43,1688631360000,2.0
1270,346.0,441.4119,441.4,441.41,441.41,441.4,1688631420000,6.0
1271,554.0,441.4601,441.44,441.44,441.44,441.44,1688631480000,10.0
1272,202.0,441.4975,441.5,441.5,441.5,441.5,1688631540000,6.0
1273,348.0,441.4414,441.46,441.44,441.46,441.44,1688631660000,7.0
1274,366.0,441.3677,441.38,441.36,441.38,441.36,1688631720000,13.0
1275,961.0,441.3255,441.33,441.33,441.33,441.33,1688631780000,12.0
1276,119.0,441.3019,441.3,441.3,441.3,441.3,1688631840000,5.0
1277,551.0,441.3048,441.3,441.3,441.3,441.3,1688631900000,11.0
1278,304.0,441.3071,441.31,441.31,441.31,441.31,1688631960000,7.0
1279,721.0,441.348,441.34,441.33,441.34,441.33,1688632320000,4.0
1280,370.0,441.3305,441.37,441.31,441.37,441.31,1688632440000,4.0
1281,251.0,441.3359,441.34,441.33,441.34,441.33,1688632500000,4.0
1282,130.0,441.2968,441.3,441.3,441.3,441.3,1688632560000,5.0
1283,338.0,441.251,441.24,441.24,441.24,441.24,1688632680000,3.0
1284,460.0,441.3525,441.33,441.36,441.36,441.33,1688632800000,8.0
1285,1191.0,441.4017,441.37,441.41,441.41,441.37,1688632860000,5.0
1286,202.0,441.4042,441.42,441.42,441.42,441.42,1688632920000,2.0
1287,297.0,441.3962,441.41,441.41,441.41,441.41,1688632980000,3.0
1288,637.0,441.5893,441.61,441.57,441.61,441.57,1688633220000,5.0
1289,282.0,441.5693,441.57,441.57,441.57,441.57,1688633280000,4.0
1290,877.0,441.7316,441.74,441.74,441.74,441.74,1688633400000,8.0
1291,1011.0,441.641,441.68,441.61,441.68,441.61,1688633460000,9.0
1292,629.0,441.6117,441.6,441.61,441.61,441.6,1688633520000,5.0
1293,1500.0,441.5633,441.55,441.59,441.59,441.55,1688633640000,5.0
1294,1355.0,441.543,441.54,441.56,441.56,441.54,1688633700000,4.0
1295,100.0,441.45,441.45,441.45,441.45,441.45,1688633940000,1.0
1296,3313.0,441.2919,441.28,441.34,441.34,441.28,1688634060000,13.0
1297,144.0,441.3017,441.31,441.31,441.31,441.31,1688634240000,2.0
1298,1675.0,441.192,441.2,441.2,441.2,441.18,1688634300000,17.0
1299,1431.0,441.2343,441.24,441.22,441.24,441.22,1688634360000,7.0
1300,252.0,441.18,441.18,441.18,441.18,441.18,1688634420000,3.0
1301,200.0,441.27,441.27,441.27,441.27,441.27,1688634480000,1.0
1302,5009.0,441.3648,441.37,441.36,441.37,441.35,1688634660000,14.0
1303,2142.0,441.3721,441.37,441.35,441.38,441.35,1688634840000,14.0
1304,200.0,441.4,441.4,441.4,441.4,441.4,1688634960000,1.0
1305,305.0,441.3818,441.38,441.38,441.38,441.38,1688635020000,2.0
1306,214.0,441.5436,441.58,441.58,441.58,441.58,1688635260000,5.0
1307,459.0,441.51,441.51,441.51,441.51,441.51,1688635380000,3.0
1308,223.0,441.4835,441.5,441.47,441.5,441.47,1688635440000,4.0
1309,516.0,441.4889,441.5,441.48,441.5,441.48,1688635800000,5.0
1310,201.0,441.5251,441.53,441.52,441.53,441.52,1688635860000,3.0
1311,401.0,441.59,441.59,441.59,441.59,441.59,1688635920000,3.0
1312,923.0,441.5883,441.59,441.59,441.59,441.59,1688635980000,4.0
1313,203.0,441.59,441.59,441.59,441.59,441.59,1688636100000,3.0
1314,319.0,441.4524,441.47,441.44,441.47,441.44,1688636400000,4.0
1315,705.0,441.4574,441.46,441.46,441.46,441.46,1688636460000,4.0
1316,202.0,441.4185,441.42,441.42,441.42,441.42,1688636640000,8.0
1317,258.0,441.3884,441.38,441.38,441.38,441.38,1688636700000,3.0
1318,841.0,441.4893,441.46,441.5,441.5,441.46,1688636760000,6.0
1319,100.0,441.53,441.53,441.53,441.53,441.53,1688636880000,1.0
1320,1075.0,441.5209,441.52,441.52,441.52,441.52,1688636940000,5.0
1321,1500.0,441.54,441.54,441.54,441.54,441.54,1688637000000,4.0
1322,5509.0,441.4763,441.48,441.44,441.48,441.44,1688637060000,12.0
1323,246.0,441.522,441.52,441.52,441.52,441.52,1688637180000,2.0
1324,4506.0,441.5478,441.53,441.55,441.55,441.53,1688637240000,12.0
1325,205.0,441.5793,441.58,441.58,441.58,441.58,1688637420000,2.0
1326,646.0,441.5272,441.53,441.53,441.53,441.53,1688637540000,5.0
1327,312.0,441.4332,441.42,441.44,441.44,441.42,1688637660000,4.0
1328,2300.0,441.4739,441.48,441.47,441.48,441.47,1688638020000,7.0
1329,551.0,441.3894,441.39,441.41,441.41,441.38,1688638080000,12.0
1330,519.0,441.3597,441.35,441.35,441.35,441.35,1688638200000,8.0
1331,261.0,441.3301,441.32,441.32,441.32,441.32,1688638320000,11.0
1332,621.0,441.4504,441.46,441.41,441.47,441.41,1688638380000,6.0
1333,340.0,441.4106,441.44,441.4,441.44,441.38,1688638500000,5.0
1334,1559.0,441.439,441.41,441.47,441.47,441.41,1688638740000,9.0
1335,2357.0,441.4976,441.49,441.53,441.53,441.49,1688638800000,10.0
1336,993.0,441.4181,441.43,441.42,441.43,441.4,1688638920000,11.0
1337,2300.0,441.4,441.4,441.4,441.4,441.4,1688638980000,5.0
1338,608.0,441.353,441.38,441.34,441.38,441.34,1688639040000,6.0
1339,600.0,441.3833,441.34,441.4,441.4,441.34,1688639100000,7.0
1340,1161.0,441.4296,441.43,441.44,441.44,441.43,1688639160000,9.0
1341,1030.0,441.4415,441.45,441.44,441.45,441.44,1688639220000,7.0
1342,255.0,441.5402,441.54,441.54,441.54,441.54,1688639340000,3.0
1343,1802.0,441.5808,441.62,441.57,441.62,441.57,1688639460000,9.0
1344,532.0,441.6038,441.6,441.62,441.62,441.6,1688639520000,2.0
1345,3070.0,441.5822,441.6,441.57,441.6,441.57,1688639580000,13.0
1346,562.0,441.4572,441.48,441.48,441.48,441.48,1688639640000,11.0
1347,317.0,441.5015,441.5,441.5,441.5,441.5,1688639700000,5.0
1348,100.0,441.6,441.6,441.6,441.6,441.6,1688639760000,1.0
1349,428.0,441.5833,441.57,441.6,441.6,441.57,1688639820000,5.0
1350,894.0,441.5227,441.53,441.52,441.53,441.52,1688639880000,5.0
1351,1400.0,441.5371,441.53,441.54,441.54,441.53,1688639940000,4.0
1352,1200.0,441.54,441.54,441.54,441.54,441.54,1688640000000,4.0
1353,500.0,441.612,441.61,441.61,441.61,441.61,1688640180000,3.0
1354,1540.0,441.6355,441.63,441.64,441.64,441.63,1688640240000,8.0
1355,341.0,441.5671,441.57,441.57,441.57,441.57,1688640300000,8.0
1356,630.0,441.4867,441.48,441.5,441.5,441.48,1688640360000,8.0
1357,242.0,441.4888,441.49,441.49,441.49,441.49,1688640420000,6.0
1358,414.0,441.4781,441.48,441.47,441.48,441.47,1688640480000,7.0
1359,780.0,441.4474,441.46,441.43,441.46,441.43,1688640540000,10.0
1360,200.0,441.45,441.45,441.45,441.45,441.45,1688640600000,2.0
1361,416.0,441.4559,441.45,441.47,441.47,441.45,1688640660000,7.0
1362,1376.0,441.4231,441.38,441.44,441.44,441.38,1688640780000,12.0
1363,2942.0,441.4149,441.38,441.39,441.43,441.38,1688640840000,15.0
1364,330.0,441.3764,441.36,441.36,441.36,441.36,1688640900000,5.0
1365,426.0,441.3799,441.38,441.38,441.38,441.38,1688641020000,4.0
1366,1701.0,441.3795,441.38,441.38,441.38,441.38,1688641080000,8.0
1367,3207.0,441.4844,441.43,441.559,441.559,441.43,1688641200000,68.0
1368,715.0,441.5306,441.54,441.52,441.54,441.52,1688641260000,13.0
1369,2911.0,441.5229,441.51,441.54,441.54,441.51,1688641320000,20.0
1370,5027.0,441.4935,441.5,441.46,441.5,441.46,1688641380000,31.0
1371,799.0,441.4283,441.43,441.43,441.43,441.43,1688641440000,18.0
1372,1405.0,441.4999,441.5,441.5,441.5,441.5,1688641500000,4.0
1373,1420.0,441.5296,441.53,441.52,441.54,441.52,1688641560000,11.0
1374,537.0,441.4912,441.5,441.49,441.5,441.49,1688641620000,8.0
1375,3144.0,441.5369,441.52,441.55,441.55,441.52,1688641680000,14.0
1376,2281.0,441.6049,441.59,441.61,441.61,441.59,1688641800000,20.0
1377,1170.0,441.5867,441.61,441.57,441.61,441.57,1688641860000,13.0
1378,1266.0,441.6697,441.67,441.67,441.67,441.67,1688641920000,6.0
1379,5353.0,441.6448,441.64,441.65,441.65,441.64,1688641980000,27.0
